title|date|link|category|title_brand|check|why|Brand|content
코로나19에도 불티나게 팔린 메이크업 제품은?|2020.10.05|https://www.harpersbazaar.co.kr/article/49180|BEAUTY|0|2|-|YSL|"['BEAUTY', '코로나19에도 불티나게 팔린 메이크업 제품은?', '올해로 3회를 맞은 ‘바자 뷰티 핫 100’. 국내 최대의 뷰티 유통망인 신세계백화점, SSG닷컴, 시코르에서 한 해 동안 가장 많은 판매를 기록한 아이템을 소개하며 독자들의 스마트 쇼핑 바이블로 자리 잡았다. 공정한 판매 데이터를 통해 선정된 만큼 신뢰할 수 있는 제품을 찾고 싶다면 이만한 정보가 없다.', 'BYBAZAAR2020.10.02', '2020 BAZAAR BEAUTY HOT 100', '', '', 'MAKEUP', '', 'BAZAAR LOVES', '45 | CHANEL 레 베쥬 워터-프레시 틴트 9만5천원.75%의 수분이 선사하는 촉촉한 투명 메이크업이 눈과 피부 모두를 행복하게 만들어주는 제품. 어디에서도 볼 수 없던 샤넬만의 탱글한 마이크로 버블 텍스처가 피부에 닿아 터지면서 수분은 그대로 흡수되고 적당량의 색소가 스미듯 밀착된다. 마치 산소를 머금은 듯 가벼운 사용감에 막 세안을 마친 듯 신선한 피부 표현이 지속되는 것이 특징. 출시되자마자 일주일 만에 일부 컬러가 품절되며 웨이팅 리스트를 작성해야만 했던 진기록을 세웠다.', ' ', 'CHICOR • HOT TINTED LIP BALM', '46 | Nars 에프터글로우 립밤, 오르가즘 3만7천원.', '로즈 골드 펄이 선사하는 오르가즘 컬러만의 은은한 광채를 입술 위에서 만날 수 있다니 인기가 높을 수밖에. 풍부한 보습감과 립 케어 효과 역시 놓치지 않았다.', ' ', 'CHICOR • HOT EYEBROW', '47 | Benefit 프리사이슬리 마이 브로우 펜슬, 3.5호 3만8천원.', '가늘고 세밀한 펜슬 팁이 내 눈썹인 양 자연스럽게 연출해주는 것이 인기 요인. 12가지로 셰이드로 헤어 컬러에 맞춰 선택하기 용이하다.', ' ', 'CHICOR & SSG.COM • HOT FOUNDATION', '48 | EST¯EE LAUDER 더블 웨어 스테이-인-플레이스 메이크업 SPF10/ PA++ 7만원대.', '커버력과 오랜 지속력으로 Z세대 마음까지 사로잡으며 여전한 전성기를 누리고 있는 더블 웨어 파운데이션. 작년에 이어 시코르와 SSG닷컴에서 최고 판매 개수를 기록했다.', ' ', 'CHICOR • HOT EYESHADOW', '49 | Hince 뉴 뎁스 아이섀도우 팔레트, 오프 밸런스 3만9천원.', '밀레니얼 세대에게 가장 핫한 브랜드로 꼽히는 힌스. 그 인기를 증명하듯 아이섀도 팔레트가 시코르 최고 판매 개수를 기록했다. 10가지 컬러와 8가지 제형으로 구성돼 메이크업을 즐기는 Z세대를 제대로 저격한 덕분.', ' ', 'SSG.COM • HOT K-BEAUTY CUSHION FOUNDATION', '50 | Hera 블랙 쿠션 SPF34/ PA++ 5만5천원대. ', '안 써본 사람은 있어도 한 번만 써본 사람은 없다는 블랙 쿠션. 무너짐이 거의 없는 지속력과 높은 커버력으로 결국 다시 찾게 된다는 후기다. X, Y, Z세대까지, 팬층의 연령대 또한 다양하다.', ' ', 'CHICOR • HOT MAKEUP BASE', '51 | Mac 스트롭 크림 4만9천원대.  ', '진줏빛 펄감이 피부를 화사하고 윤기 있게 표현해주는 맥의 대표 메이크업 베이스. 수분크림만큼 촉촉한 사용감이 특징이다.', ' ', 'SSG.COM • HOT MAKEUP BASE', '52 | Giorgio Armani UV 마스터 프라이머 SPF30/ PA+++, 모브 7만6천원대.', '‘베이스 장인’ 아르마니의 프라이머가 SSG닷컴 판매 1위를 기록했다. 모공을 메우고 칙칙한 피부톤을 정돈해 다음 단계의 메이크업을 보다 완벽하게 연출해준다.', ' ', 'CHICOR • HOT K-BEAUTY CUSHION FOUNDATION', '53 | Jung Saem Mool 에센셜 스킨 누더 쿠션 4만2천원.', '메이크업 아티스트의 세심한 설계 덕분일까? 2년 연속 판매 1위를 한 정샘물 쿠션 파운데이션. 피부 겉은 매끈하고 속은 촉촉하게 연출해주는 마무리감이 많은 이들이 찾는 이유다.', ' ', 'BAZAAR LOVES', '54 | Mac 프렙+프라임 픽스 플러스 3만5천원대.', '마스크 착용으로 메이크업 픽서가 또 하나의 필수품으로 자리한 요즘. 맥의 스프레이 픽서가 에디터, 메이크업 아티스트 등의 지지를 받으며 ‘바자 뷰티 핫 100’에 선정됐다.', ' ', 'CHICOR • HOT BRAND', '55 | Ges Gep 매트 립코튼, 레드머로더 1만9천원.', '시코르 매출 톱 3 안에 랭크된 제스젭의 리퀴드 립스틱. 레드머로더는 피부톤에 상관없이 누구에게나 어울리는 말린 장미 컬러로 베스트 아이템이다.', ' ', 'BAZAAR LOVES', '56 | Nars 블러쉬, 섹스어필 4만원대. ', '강렬한 이름과 달리 청순하고 부드러운 컬러가 모든 피부톤에 잘 어울려 많은 이들의 지지를 받는다. 〈바자〉가 사랑하는 블러셔로 선정되며 100위 안에 들었다.', ' ', 'CHICOR • HOT K-BEAUTY', '57 | Rom&nd 제로 매트 립스틱, 올 댓 재즈 1만2천원.', '시코르의 국내 브랜드 중 가장 높은 매출을 기록한 롬앤. 특히 제로 매트 립스틱은 이름값을 제대로 한다. 0g의 가벼움과 ‘착붙’하는 밀착력으로 브랜드 대표 아이템으로 자리했다.', ' ', 'CHICOR • HOT SNS BEAUTY', '', '58 | LAKA 저스트 아이팔레트, 프레시 2만5천원.', '한국 최초의 젠더뉴트럴 브랜드, 라카의 모든 활동에는 무리함 없는 열심이 있고, 강요하지 않는 심지가 엿보인다. SNS상에서도 직접적으로 제품의 장점을 말하기보다 우회적인 이미지에 시적인 카피를 붙이길 좋아한다. 이런 라카의 뉴트럴 감성을 고스란히 담아낸 것이 바로 저스트 아이팔레트다. 무심하게 섞어도 절묘하게 어우러지도록 설계한 4가지 컬러가 ‘곰손’도 ‘금손’으로 만들어준다. 뷰티 크리에이터 사이에서는 “실패 없는 팔레트”로 입소문 난 제품. 〈바자〉가 특히 추천하는 컬러는 프레시다.', ' ', 'CHICOR • HOT CONTOUR', '', '59 | HINCE 트루 디멘션 래디언스 밤, 라이트 2만9천원.', '동시대적 인디 감성으로 론칭과 동시에 밀레니얼들의 파우치를 점령한 힌스. 그중에서도 트루 디멘션 래디언스 밤은 끈적임 없이 얇게 밀착돼 마치 피부 속부터 차오르는 듯한 광채를 연출해주는 스틱 하이라이터다. 자연스럽게 피부가 좋아 보이는 속광 효과가 뛰어나 얼굴을 입체적으로 만들어주는 플러스 컨투어링에 제격이다. T존은 물론 치크, 아이, 립까지 자연스러운 광채가 필요한 곳은 어디든 덧발라 사용할 수 있다. 베스트 컬러는 투명한 빛을 더하는 #라이트.', ' ', 'CHICOR • HOT GLOBAL CUSHION FOUNDATION', '', '60 | Nars 아쿠아 글로우 쿠션 파운데이션 SPF23/ PA++ 6만3천원. ', '새로운 쿠션의 위협에도 굳건히 1위 자리를 지키고 있는 제품. 광이 지나치지 않으면서 은은하고, 커버력도 리퀴드 파운데이션 못지않아 마니아 층이 두텁다.', ' ', 'CHICOR • HOT LIP LACQUER', '61 | Hera 센슈얼 파우더 매트, 팜파스 3만5천원대. ', '매트 제형이 유독 인기를 끌던 한 해. 헤라 역시 출사표를 던졌고, 판매 1위라는 성적표를 받았다. 부드러운 컬러와 질감이 우수하다는 평을 받는다.', ' ', 'SSG.COM • HOT EYEBROW', '62 | Shu Uemura 하드 포뮬라 3만4천원대. ', '레전드라 불리는 데는 이유가 있는 법. 출시부터 지금까지 꾸준히 사랑받으며 독보적인 존재임을 증명했다. 오크 브라운, 버건디 등 4가지 컬러가 추가돼 선택의 폭이 넓어지기까지.', ' ', 'CHICOR & SSG.COM • HOT LIPSTICK', '63 | Mac 파우더 키스 립스틱, 디보티드 투 칠리 3만1천원대. ', '바르지 않은 듯 가볍고, 건조하지 않은 매트 제형으로 출시 이후 품절 대란을 일으킨 화제의 아이템. 맥의 아이코닉한 제품으로 급부상하며 시코르, SSG닷컴을 모두 석권했다.', ' ', 'SSG.COM • HOT MASCARA', '64 | Clinique 래쉬 파워 마스카라 3만4천원. ', '얇은 솔이 짧은 속눈썹까지 놓치지 않는다. 게다가 자연스러운 컬링 효과를 함께 선물해 속눈썹 콤플렉스를 단번에 해결한다. SSG닷컴에서 3년 연속 판매 1위를 기록한 제품.', ' ', 'CHICOR • HOT BLUSHER', '65 | Naming 플러피 파우더 블러셔, 야미 1만5천원. ', '밀레니얼 세대의 감성을 제대로 담은 신규 브랜드의 강세가 돋보이는 가운데, 네이밍 역시 그중 하나다. 맑게 물들인 듯 볼에 색을 입히는 파우더 블러시가 인기 제품이다.', ' ', 'SSG.COM • HOT LIP LACQUER', '66 | Yves Saint Laurent 베르니 아 레브르 워터 스테인, 602 바그 드 루쥬 4만6천원. ', '건조해서 립스틱조차 제대로 바르지 못했다는 이들에게 구원투수가 된 제품. 특히 마스크에 묻지 않고 오랫동안 색이 유지돼 요즘 같은 때에 더욱 빛을 발한다.', ' ', 'CHICOR & SSG.COM • HOT POWDER', '67 | Make Up For Ever 울트라 HD 프레스드 파우더 5만4천원대. ', '유튜버 등이 마스크에 묻지 않는 베이스를 시연할 때 꼭 사용하는 제품. 메이크업이 무거워지지 않으면서 완벽히 고정된다.', ' ', 'CHICOR & SSG.COM • HOT CONCEALER', '68 | Nars 래디언트 크리미 컨실러 4만원.', '나스 아쿠아 글로우 쿠션과 함께 왕좌의 자리를 굳건히 지키고 있는 나스 컨실러. 3년 연속, 시코르와 SSG닷컴에서 최고 판매를 달성했다.', '', '', 'SSG.COM • HOT GLOBAL CUSHION FOUNDATION', '69 | Yves Saint Laurent 르 쿠션 엉크르 드 뽀 8만9천원. ', '럭셔리 쿠션의 1인자라고 할 수 있는 입생로랑 쿠션이 더욱 예뻐졌다. 고급스러운 가죽 패키지와 강력해진 제품력으로 내년 쿠션 부문도 1위가 예견된다.  ', ' ', 'SSG.COM • HOT TINTED LIP BALM & SHINSEGAE • HOT BRAND', '70 | Dior 디올 어딕트 립 글로우 컬러 어웨이크닝 립밤, 001 핑크 4만4천원대.', '원조 국민 립밤으로 통하는 디올 립 글로우 핑크 컬러가 올해도 1위를 차지했다. 더불어 신세계백화점에서 높은 매출을 기록하며 2관왕을 기록했다.  ', ' ', 'SSG.COM • HOT EYELINER', '71 | Bobbi Brown 롱웨어 젤 아이라이너 3만9천원.', 'SSG닷컴 1위 아이라이너. ‘쉽게 번지지 않는다’ ‘그리기 쉽다’ ‘눈에 자극이 적다’ ‘수정 화장이 필요 없다’ 등 사랑받는 아이라이너의 조건을 모두 충족한다.', ' ', 'SSG.COM • HOT CONTOUR', '72 | LAURA MERCIER 매트 래디언스 베이크드 파우더 하이라이트 6만1천원대. ', '고급스러운 펄감이 피부에 미묘하고 자연스러운 광채를 선사해 ‘나 이상의 나’를 연출해준다. 피부 사이사이 새틴 광을 심어 놓은 듯, 우아한 크림 광채가 뿜어져 나와 ‘꾸안꾸’를 위한 비밀 병기로 사랑받고 있다. 마치 액체 타입 하이라이터를 바른 듯 즉각적으로 촉촉하고 윤기 있게 마무리되는 자연스러움이 특징. SSG닷컴에서 3연속 수상을 달성한 제품이다.', ' ', 'BAZAAR LOVES', '73 | Giorgio Armani 립 마에스트로, 402 트루 레드 4만7천원대. ', '슥슥 바르기만 해도 결점 없는 입술을 연출해 에디터들의 추천 아이템으로 꼽히는 아르마니 립 마에스트로. ‘촉촉한 매트 틴트’의 원조템이다.', ' ', 'CHICOR • HOT EYELINER', '74 | Stila 스테이 올 데이 워터프루프 리퀴드 아이라이너 2만8천원. ', '단단하지만 유연성 있는 붓펜으로 초보자도 쉽게 아이라인을 그릴 수 있다. 무엇보다 빠르게 마르고 잘 번지지 않는다.', ' ', 'SSG.COM • HOT EYESHADOW', '75 | Bobbi Brown 아이섀도우, #14 토스트 3만7천원대.', '부담 없는 라테 컬러로 구성돼 베이스부터 포인트 메이크업까지 다방면으로 활용할 수 있다. 파우더 타입이지만 가루 날림이 적다.', ' ', 'SSG.COM • HOT BLUSHER', '76 | Clinique 치크 팝, 05 누드 팝 3만2천원대. ', '부드러운 리퀴드 포뮬러를 천천히 베이킹해 새로운 파우더 제형으로 만든 치크 팝. 실크처럼 부드럽게 발리면서 텁텁하지 않아 오랫동안 사랑받고 있다.', ' ', 'CHICOR • HOT MASCARA', '77 | Too Faced 베러 댄 섹스 마스카라 3만1천원. ', '미국 프레스티지 시장의 판매 1위 마스카라가 국내 시코르까지 점령했다. 볼륨을 높이는 데 최적화된 브러시와 딥 블랙 피그먼트가 풍성한 속눈썹을 연출한다.', ' ', 'CHICOR • HOT BRAND', '78 | Dear Dahlia 블루밍 에디션 시크릿 가든 팔레트, 티 파티 5만2천원. ', '시코르 입점 브랜드 중 전체 매출 3위 안에 들며 대세를 입증한 디어달리아의 베스트 아이템. 달콤하고 따뜻한 컬러로 구성된 아이&치크 팔레트로 생기 넘치는 룩을 완성한다.', ' ', '16SHARE', 'Keyword', '바자', '뷰티 핫100', '신세계백화점', 'SSG닷컴', '시코르', '추천', '클렌저', '스킨케어', '메이크업', '바디', '헤어', '케어', '뷰티 디바이스', 'Credit', '에디터/ 정혜미，백지수(프리랜서)', '사진/ 정원영', '웹디자이너/ 김유진', 'Weekly Hot Issue', '조 바이든보다 핫한 그녀, 카멀라 해리스는 누구?', '신민아의 홀리데이 무드', '청정한 연말 모임을 위한 #프라이빗 다이닝', '스웨트셔츠 하나면 어디든 갈 수 있어 #원마일룩', 'Bazaar Brand', '이하늬의 완벽한 홈 시네마', '01234', 'Beauty News', '하퍼스 바자와 옹성우, 라메르가 만날 경우의 수', '마스크 트러블로 고민이라면?', '마스크 생활로 민감해진 피부 탈출기', '11월이니까! 1+1 포인트 2배 지급 이벤트', '포인트 2배 적립은 물론, 출석체크만 해도 10,000포인트까지! 더블로 드립니다.', '0123', 'Recommend', '지수는 예쁜데 그림까지 잘 그리면 어떡해?', '블랙핑크 지수가 촬영장에서 직접 그림까지 그린 러블리한 화보 공개!', '내가 수지라면? #남주혁 vs #김선호 둘 중 당신의 선택은?', '드라마 <스타트업> 속 주인공들의 얽히고 설킨 삼각 로맨스가 화제다. 정반...', '지속가능한 제품도 이렇게 스타일리시하다!', '지속가능한 제품의 착한 매력, <바자> 에디터들의 선택은?', '아직도 초장에 찍어 먹니? 미식가들을 사로잡은 굴맛집 #오이스터바', '초장에 찍어 먹던 굴과는 차원이 다르다. 미처 몰랐던 굴의 새로운 매력에 ...']"
우리가 몰랐던 프라다에 대하여|2020.09.18|https://www.harpersbazaar.co.kr/article/48886|FASHION|0|2|-|YSL|['FASHION', '우리가 몰랐던 프라다에 대하여', '“프라다는 곧, 미우치아 프라다!” 패션 디자이너들의 디자이너로 불리는 미우치아 프라다에 대해 알아두어야 할 8가지.', 'BYBAZAAR2020.09.18', '', '', '#I’m', '', '', '', 'Miuccia', '', '', '', 'PRADA', '', '미우치아 프라다가 그녀가 사랑해 마지않는 에이프런 모티프 옷을 입고 멀티플 뷰즈 2021 S/S 쇼에서 수줍게 피날레 인사를 하고 있다.', '1', '1949년 밀라노에서 태어난 미우치아 프라다는 올해로 71세다. 적지 않은 나이임에도 불구하고 여전히 전 세대 여자와 남자들이 열광하는(미우 미우부터 프라다까지) 패션을 창조하고 있다. 2021 S/S 시즌부터는 라프 시몬스와 공동 크리에이티브 디렉터 체제로 프라다를 이끌어갈 예정이다.', ' ', '2', '대학에서 정치학을 전공했다. 대학 시절 이탈리아 공산당 당원으로 활동했으며, 여성 인권 단체인 이탈리아 여성 연맹 UDI의 일원이기도 했다. 밀라노에서 열린 여성 공산주의자 시위에 이브 생 로랑의 스커트를 입고 참여했다가 다음 날 신문에 대서특필 보도되기도 했다.', ' ', '3', '프라다는 이탈리아 왕가를 위해 여행용 가죽 트렁크를 만들던 미우치아의 외조부 마리오 프라다가 1913년에 설립한 회사로, 당시에는 소규모 가족 사업이었다. 1978년, 그녀의 어머니로부터 사업을 물려받았다.', ' ', '4', '미우치아 프라다의 본명은 마리아 비안키다.  가업을 물려받은 후 미혼의 이모가 자신을 입양하도록 해서 프라다라는 ‘성’을 가지게 되었다.', ' ', ' ', '에이프런은 제 작업 속에 계속해서 등장하는 테마 중 하나죠. 그 이유는 에이프런이야말로 여성의 관용을 상징하기 때문입니다. - 미우치아 프라다', ' ', ' ', '5', '1978년에 미우치아 프라다는 한 무역박람회에서 파트리치오 베르텔리라는 고집 세고 다혈질인  가죽 공장 주인을 만난다. 이후 사업 파트너가 되면서 그는 그녀에게 가방에서 확장해 구두와 옷을 만들 것을 권했다. 그렇게 하지 않으면 다른 디자이너를 뽑겠다고 으름장을 놓기까지 했다. 1987년 두 사람은 부부가 되었다.', ' ', '6', '젊었을 적부터 소문난 영화 애호가로, 그 유명한 피콜로 테아트로 극장에서 6년 동안 신체 마임을 배우기도 했다. 그녀의 영화 사랑은 오랜 친구이자 영화 제작자인 바즈 루어만과 작업하며  영화 의상으로 확장된다. 1996년 영화  〈로미오와 줄리엣〉에서 그 유명한 수족관 신 속 클레어 데인스의 화이트 드레스를 디자인했다.  이후 2013년, 그녀가 너무나도 사랑하던 1920년대 패션을 재현한 〈위대한 개츠비〉로 오스카 의상상을 받았다. 그녀는 미우 미우 ‘우먼스 테일’을 통해  여성 영화감독을 후원하는 일도 이어가고 있다.', ' ', ' ', '때때로 미우치아 프라다는  시대를 약간 더 앞서가니  시대가 그녀를 따라잡아야 해요.  ‐ 바즈 루어만(영화감독)', ' ', ' ', '7', '미우치아 프라다는 소문난 스커트 마니아이며 액세서리 중에서는 특히 헤어밴드를 즐겨 한다. 또한 어렸을 적부터 하얀 발목 양말을 즐겨 신었다.  이 세 개를 합쳐 일명 ‘미우치아 룩’이라 부르기도 한다. 그녀 역시 요즘 패셔니스타들처럼 그녀만의 스타일을 추종하는 이들이 만든 워드로브 인스타그램 계정(@whatmiuccia)을 가지고 있다.', ' ', '8', '그녀는 부끄러움을 많이 타는 성격으로 알려져 있다. “저는 다른 디자이너들처럼 유명해지는 것에는 관심이 없습니다. 왜냐하면 그것이 제 생활의 현실성을 빼앗아가기 때문이죠. 저는 옷을 디자인하는 가정주부지 슈퍼스타가 아니거든요.”라고 말하는 그녀의 성격은  수줍은 피날레 인사만으로도 알 수 있다.(심지어 90년대에는 종종 무대에 등장하지도 않았다!)', '4SHARE', 'Keyword', '미우치아 프라다', '프라다', 'Miuccia PRADA', '2021', 'ss', '에이프런', 'PRADA', 'Credit', '에디터/ 김민정(프리랜서)', '사진/ ⓒPrada', '웹디자이너/ 김유진', 'Weekly Hot Issue', '조 바이든보다 핫한 그녀, 카멀라 해리스는 누구?', '신민아의 홀리데이 무드', '청정한 연말 모임을 위한 #프라이빗 다이닝', '스웨트셔츠 하나면 어디든 갈 수 있어 #원마일룩', 'Bazaar Brand', '이하늬의 완벽한 홈 시네마', '01234', 'Fashion News', '지수는 예쁜데 그림까지 잘 그리면 어떡해?', '여성에게 진정한 자신감을 심어주다, 막스마라 ', '진짜 여성을 위한 패션을 만드는 막스마라에 대하여', '11월이니까! 1+1 포인트 2배 지급 이벤트', '포인트 2배 적립은 물론, 출석체크만 해도 10,000포인트까지! 더블로 드립니다.', '0123', 'Recommend', '진짜 여성을 위한 패션을 만드는 막스마라에 대하여', '“우리의 임무는 여성들에게 자신감을 주는 것이다.” 막스마라는 1951년 ...', '아직도 초장에 찍어 먹니? 미식가들을 사로잡은 굴맛집 #오이스터바', '초장에 찍어 먹던 굴과는 차원이 다르다. 미처 몰랐던 굴의 새로운 매력에 ...', '프라다에 대한 거의 모든 것', '패션계에, 아니 인류의 삶에 프라다라는 브랜드가 지니는 의미는 크다. 그들...', 'DO YOU REMEMBER?', '왜 사람들이 프라다에 열광하는지 프라다는 뭐가 다른지를 보여주는, 지극히 ...']
베스트와 쇼츠로 완성된 웨스턴 룩|2020.06.30|https://www.harpersbazaar.co.kr/article/47283|FASHION|0|2|-|YSL|"['FASHION', '베스트와 쇼츠로 완성된 웨스턴 룩', '블랙, 테일러링 그리고 웨스턴 무드. 이 모든 것이 한데 어우러진 강렬한 서머 드레싱.', 'BYBAZAAR2020.06.25', '', '', 'ONCE', '', '', '', 'UPON A', '', '', '', 'TIME', '', '(위 부터) 목걸이는 19만9천원 Portrait Report. 팔찌는 11만8천원 All Saints. 슬리브리스 톱은 21만원 All Saints. 벨트는 2만9천원 Mango. 플랫폼 샌들은 가격 미정 Michael Michael Kors.', ' ', 'STYLING TIP', '‘테일러링’과 ‘웨스턴’이라는 이질적인 요소가 생 로랑 런웨이에서 조우했다. 웨이스트코트에 가까운 블랙 베스트와 핀스트라이프 쇼츠에 웨스턴 무드의 액세서리를 매치하면 대담하면서도 자유로운 분위기를 연출할 수 있다. 포인트는 골드 버클 벨트. 여름에 부츠를 신기 부담스럽다면 스터드 장식의 플랫폼 샌들을 추천한다.    ', '크게 보기', '이전', '다음', '1 of 4', '베스트는 15만8천원 S/E/O.', '14SHARE', 'Keyword', '테일러링', '웨스턴', '생 로랑', '런웨이', '쇼츠', '여름', '스타일링', '패션', 'Credit', '컨트리뷰팅 에디터/ 김명민', '사진/ 김두종(제품)，Imaxtree(런웨이)', '웹디자이너/ 김유진', 'Weekly Hot Issue', '조 바이든보다 핫한 그녀, 카멀라 해리스는 누구?', '신민아의 홀리데이 무드', '청정한 연말 모임을 위한 #프라이빗 다이닝', '스웨트셔츠 하나면 어디든 갈 수 있어 #원마일룩', 'Bazaar Brand', '이하늬의 완벽한 홈 시네마', '01234', 'Fashion News', '지수는 예쁜데 그림까지 잘 그리면 어떡해?', '여성에게 진정한 자신감을 심어주다, 막스마라 ', '진짜 여성을 위한 패션을 만드는 막스마라에 대하여', '11월이니까! 1+1 포인트 2배 지급 이벤트', '포인트 2배 적립은 물론, 출석체크만 해도 10,000포인트까지! 더블로 드립니다.', '0123', 'Recommend', '스쿨룩 이렇게 입어봐', '단정한 듯 때론 도발적이다. 실용적이면서 다채로운 면면을 지닌 스쿨 룩의 ...', '구찌의 스타일링 비법이 궁금하다면?', '그런지 룩을 시도하고 싶다면 과감한 레이어링을 기억하라.', ""'환불원정대'는 평소에 뭐입지?"", '요즘 대세로 떠오른 그녀들의 데일리 룩이 궁금하다면', '<청춘기록> 박보검, 박소담의 현실적인 커플룩', '가을 느낌 물씬 나는 청춘 커플룩! 같은 디자인, 똑같은 컬러 말고, 이렇...']"
지금 가장 주목해야 할 패션 뉴스 NEW&HOT|2020.06.29|https://www.harpersbazaar.co.kr/article/47357|FASHION|0|2|-|YSL|['FASHION', '지금 가장 주목해야 할 패션 뉴스 NEW&HOT', '<바자>가 주목한 3가지.', 'BYBAZAAR2020.06.29', '', '', 'THE', '', '', '', 'GOLDEN', '', '', '', 'OPENING', '', '클래식한 실루엣에 빈티지한 디테일 그리고 별 엠블럼. 스니커즈를 대변하는 브랜드가 된 골드구스를 더 가깝고 다양하게 만나볼 공간이 마련됐다. 도산공원에 자리 잡은 서울 플래그십 스토어. 7층 규모의 건물은 이탈리아 본사와 연구실에서 영감받은 모던하고 감각적인 외관과 인테리어를 자랑한다. 골든구스의 컬렉션을 총망라한 것은 물론 리미티드 에디션과 캡슐 라인까지 만나볼 수 있다. 브랜드 아티잔과 함께 나만의 스니커즈를 만들어볼 특별한 ‘The Lab’ 프로그램 역시 당신의 발길을 붙잡을 것이다.', '-컨트리뷰팅 에디터/ 김명민  ', ' ', ' ', '', '', 'HERMES.COM', '', '이제 집에서도 에르메스 쇼핑이 가능하다. 디지털 플래그십 스토어(hermes.com)가 오픈한 것. 고급스러운 매장 분위기, 윈도 디스플레이, 제품의 서비스 등, 하우스의 우아한 정체성이 고스란히 담겼다. 상품을 구매하는 동시에 브랜드의 콘텐츠를 감상할 수 있는 옴니채널(Omni-channel) 방식과 각종 이벤트 및 전시 소식, 카페 메뉴 소개까지 다양한 정보도 게시되어 눈길을 끈다. 또한 론칭 시기에 맞추어 온라인에서 상품을 결제하고 오프라인 매장에서 픽업하는 WTS(Web to Shop) 서비스가 메종 에르메스 도산파크와 호텔 신라 매장에서 선보일 예정이다. 오랫동안 마음에 두었던 오브제를 손쉽게 구매하거나, 여러 페이지를 탐색하다 예상하지 못한 아이템을 발견할 수도 있다니, 에르메스 마니아는 지금 바로 클릭!', '-에디터/ 서동범', ' ', ' ', '', '', 'MUST-HAVE BOOK', '', '생 로랑 리브 드와 스토어(파리, 로스앤젤레스)에서 마리오 소렌티와 존 발데사리의 포토북 〈Noses Elbows And Knees〉를 만날 수 있다는 소식. 2017년 출판된 이 책은 네빌 웨이크필드 가 큐레이팅했으며, 뉴욕 하프 갤러리에서 열린 전시 «Noses Elbows And Knees»(2017년 12월 14일~2018년 1월 20일)에서 공개된 작품들로 구성되었다. 마리오 소렌티의 인물 사진에 존 발데사리의 컬러 요소를 더한 작품이 주를 이루는데, 이는 패션과 사진을 통해 사회적 규범에서 벗어나고자 하는 두 거장의 메시지를 담고 있다고. 감각적인 비주얼은 물론 전설적인 두 거장이 서명한 진품 증명서도 포함되었다고 하니 소장가치는 이미 충분하다.', '-에디터/ 윤혜영  ', ' ', '19SHARE', 'Keyword', '패션', '에르메스', '골드구스', '생 로랑', '마리오 소렌티', '존 발데사리', 'Noses Elbows And Knees', 'Credit', '에디터/ 서동범，윤혜영', '컨트리뷰팅 에디터/ 김명민', '사진/ ⓒDior，Golden Goose', '사진/ Hermes，Saint Laurent', '웹디자이너/ 김유진', 'Weekly Hot Issue', '조 바이든보다 핫한 그녀, 카멀라 해리스는 누구?', '신민아의 홀리데이 무드', '청정한 연말 모임을 위한 #프라이빗 다이닝', '스웨트셔츠 하나면 어디든 갈 수 있어 #원마일룩', 'Bazaar Brand', '아직도 초장에 찍어 먹니? 미식가들을 사로잡은 굴맛집 #오이스터바', '01234', 'Fashion News', '지수는 예쁜데 그림까지 잘 그리면 어떡해?', '여성에게 진정한 자신감을 심어주다, 막스마라 ', '진짜 여성을 위한 패션을 만드는 막스마라에 대하여', '슬기로운 지구 생활에 참여하세요!', '매주, 책보다 짧고 논문보다 재밌는 <바자>의 지속가능성 콘텐츠를 만나보세요!', '0123', 'Recommend', '여성에게 진정한 자신감을 심어주다, 막스마라 ', '언제나 여성의 가장 친절하고 우아한 친구를 자청하는 막스마라. 여기에는 크...', '진짜 여성을 위한 패션을 만드는 막스마라에 대하여', '“우리의 임무는 여성들에게 자신감을 주는 것이다.” 막스마라는 1951년 ...', '쉽고 현실적인 트렌드가 다가오고 있다', '지금의 패션계가 처한 상황은 2차 세계대전 직후와 닮아 있다. 이 팬데믹 ...', '프라다에 대한 거의 모든 것', '패션계에, 아니 인류의 삶에 프라다라는 브랜드가 지니는 의미는 크다. 그들...']
