magazine|brand|category|title|link|date|contents|title_brand|check|why
B|D|BEAUTY|이하늬가 바른 립스틱 컬러는 몇 번?|https://www.harpersbazaar.co.kr/article/49136|2020.10.14|"["" '이하늬가 바른 립스틱 컬러는 몇 번?"", "" '레드가 가진 열정과 우아함을 형상화한다면 배우 이하늬의 모습 아닐까? 디올 하우스 최초의 립스틱이자 쿠튀르 아이콘인 ‘루즈 디올’. 디올 레드를 대표하는 시그너처 컬러 999는 긍정적이고 인상적이며 에너지와 매력이 넘치는 아름다움을 표현한다."", "" 'BYBAZAAR2020.09.29"", "" '"", "" '"", "" 'ICONIC RED"", "" '"", "" '‘디올 포에버 파운데이션 글로우 피니쉬’ 2N 컬러와 ‘디올 포에버 퍼펙트 쿠션’ 2N으로 피부를 정돈한 후 ‘5 꿀뢰르 꾸뛰르’ #649 누드 드레스의 브라운 컬러를 눈두덩에 펴 발랐다. 그리고 딥 브라운 컬러를 아이라인을 그리듯 속눈썹 가까이 펴준 후 화이트 펄을 언더라인과 눈머리에 사용했다. ‘디올쇼 아이코닉 오버컬 마스카라’로 시원한 눈매를 연출하고 ‘루즈 디올’ #999 매트를 입술 선을 살려 채워 발랐다."", "" 'Dior 루즈 디올 999 매트 4만5천원대."", "" '올해로 70주년을 맞은 하우스 최초의 립스틱이자 여성들의 행복과 여성성에 대한 강한 신념을 담은 ‘루즈 디올’. 시그너처 컬러인 레드 #999는 쿠튀르 레드 컬러로 첫 출시부터 지금까지 시간을 초월해 사랑받고 있다.  "", "" '"", "" '18SHARE"", "" 'Keyword"", "" '디올"", "" '이하늬"", "" '배우"", "" '레드"", "" '레드립"", "" '립스틱"", "" '루즈"", "" 'dior"", "" '999"", "" 'Credit"", "" '']""]"|0|2|-
B|D|BEAUTY|요즘 여배우 사이에서 핫한 스킨케어|https://www.harpersbazaar.co.kr/article/49311|2020.10.08|"["" '요즘 여배우 사이에서 핫한 스킨케어"", "" '배우 전혜빈과 장희령이 푹 빠져있다는 ‘디올 캡춰 토탈 슈퍼 포텐트 세럼’. 일주일 동안 사용해보고 전한 그녀들의 리얼 후기를 들어보자!"", "" 'BYBAZAAR2020.10.08"", "" '요즘 같이 관리가 힘든 때일수록 똑똑한 뷰티 제품이 필요하다고 전하는 전혜빈. 수 많은 제품을 써보고 내린 결론은 ‘디올 캡춰 토탈 슈퍼 포텐트 세럼’이다. “바르는 즉시 빠르게 스며들어서 여러 번 두드릴 필요가 없어요. 그런데 영양감은 풍부해 마치 피부 영양제를 챙겨 먹는 것 같죠. 일주일만 사용했는데도 벌써 피부에서 건강한 빛이 차올라요. 한 병을 다 쓰면 어떤 변화가 생길지 기대가 돼요.”"", "" '크게 보기"", "" '이전"", "" '다음"", "" '1 of 2"", "" '전혜빈이 푹 빠져있다는 디올 캡춰 토탈 슈퍼 포텐트 세럼. 피부에 건강한 빛과 힘을 선물한다."", "" ' "", "" '크게 보기"", "" '이전"", "" '다음"", "" '1 of 2"", "" ' "", "" '얼마 전, 유튜브를 통해 ‘꾸안꾸’ 메이크업 노하우를 전한 장희령. ‘꾸안꾸’ 메이크업의 핵심은 스킨케어라고 강조한다. 그렇다면 사복 여신, 장희령이 사용하는 스킨케어 제품은? 일주일만 사용했는데도 달라진 피부가 느껴진다는 ‘디올 캡춰 토탈 슈퍼 포텐트 세럼’. “피부에서 윤기가 흐르고 속부터 건강해진 느낌이에요. 마사지를 곁들여 바르면 더 효과적이죠.” "", "" '장희령이 흥분하며 칭찬한 디올 캡춰 토탈 슈퍼 포텐트 세럼."", "" '크게 보기"", "" '이전"", "" '다음"", "" '1 of 2"", "" 'Dior 캡춰 토탈 쎌(C.E.L.L) 에너지 슈퍼 포텐트 세럼 30ml 11만5천원대, 50ml 15만9천원대."", "" ' "", "" '0SHARE"", "" 'Keyword"", "" '배우"", "" '전혜빈"", "" '장희령"", "" '피부"", "" '관리"", "" '홈케어"", "" '스킨케어"", "" '디올"", "" '디올스킨케어"", "" '캡춰 토탈 안티에이징 세럼"", "" '디올 캡춰 토탈"", "" '스킨케어 추천"", "" '안티에이징"", "" '7dayswithcapturetotale"", "" 'Credit"", "" '']""]"|0|2|-
B|D|BEAUTY|코로나19에도 불티나게 팔린 메이크업 제품은?|https://www.harpersbazaar.co.kr/article/49180|2020.10.05|"["" '코로나19에도 불티나게 팔린 메이크업 제품은?"", "" '올해로 3회를 맞은 ‘바자 뷰티 핫 100’. 국내 최대의 뷰티 유통망인 신세계백화점, SSG닷컴, 시코르에서 한 해 동안 가장 많은 판매를 기록한 아이템을 소개하며 독자들의 스마트 쇼핑 바이블로 자리 잡았다. 공정한 판매 데이터를 통해 선정된 만큼 신뢰할 수 있는 제품을 찾고 싶다면 이만한 정보가 없다."", "" 'BYBAZAAR2020.10.02"", "" '2020 BAZAAR BEAUTY HOT 100"", "" '"", "" '"", "" 'MAKEUP"", "" '"", "" 'BAZAAR LOVES"", "" '45 | CHANEL 레 베쥬 워터-프레시 틴트 9만5천원.75%의 수분이 선사하는 촉촉한 투명 메이크업이 눈과 피부 모두를 행복하게 만들어주는 제품. 어디에서도 볼 수 없던 샤넬만의 탱글한 마이크로 버블 텍스처가 피부에 닿아 터지면서 수분은 그대로 흡수되고 적당량의 색소가 스미듯 밀착된다. 마치 산소를 머금은 듯 가벼운 사용감에 막 세안을 마친 듯 신선한 피부 표현이 지속되는 것이 특징. 출시되자마자 일주일 만에 일부 컬러가 품절되며 웨이팅 리스트를 작성해야만 했던 진기록을 세웠다."", "" ' "", "" 'CHICOR • HOT TINTED LIP BALM"", "" '46 | Nars 에프터글로우 립밤, 오르가즘 3만7천원."", "" '로즈 골드 펄이 선사하는 오르가즘 컬러만의 은은한 광채를 입술 위에서 만날 수 있다니 인기가 높을 수밖에. 풍부한 보습감과 립 케어 효과 역시 놓치지 않았다."", "" ' "", "" 'CHICOR • HOT EYEBROW"", "" '47 | Benefit 프리사이슬리 마이 브로우 펜슬, 3.5호 3만8천원."", "" '가늘고 세밀한 펜슬 팁이 내 눈썹인 양 자연스럽게 연출해주는 것이 인기 요인. 12가지로 셰이드로 헤어 컬러에 맞춰 선택하기 용이하다."", "" ' "", "" 'CHICOR & SSG.COM • HOT FOUNDATION"", "" '48 | EST¯EE LAUDER 더블 웨어 스테이-인-플레이스 메이크업 SPF10/ PA++ 7만원대."", "" '커버력과 오랜 지속력으로 Z세대 마음까지 사로잡으며 여전한 전성기를 누리고 있는 더블 웨어 파운데이션. 작년에 이어 시코르와 SSG닷컴에서 최고 판매 개수를 기록했다."", "" ' "", "" 'CHICOR • HOT EYESHADOW"", "" '49 | Hince 뉴 뎁스 아이섀도우 팔레트, 오프 밸런스 3만9천원."", "" '밀레니얼 세대에게 가장 핫한 브랜드로 꼽히는 힌스. 그 인기를 증명하듯 아이섀도 팔레트가 시코르 최고 판매 개수를 기록했다. 10가지 컬러와 8가지 제형으로 구성돼 메이크업을 즐기는 Z세대를 제대로 저격한 덕분."", "" ' "", "" 'SSG.COM • HOT K-BEAUTY CUSHION FOUNDATION"", "" '50 | Hera 블랙 쿠션 SPF34/ PA++ 5만5천원대. "", "" '안 써본 사람은 있어도 한 번만 써본 사람은 없다는 블랙 쿠션. 무너짐이 거의 없는 지속력과 높은 커버력으로 결국 다시 찾게 된다는 후기다. X, Y, Z세대까지, 팬층의 연령대 또한 다양하다."", "" ' "", "" 'CHICOR • HOT MAKEUP BASE"", "" '51 | Mac 스트롭 크림 4만9천원대.  "", "" '진줏빛 펄감이 피부를 화사하고 윤기 있게 표현해주는 맥의 대표 메이크업 베이스. 수분크림만큼 촉촉한 사용감이 특징이다."", "" ' "", "" 'SSG.COM • HOT MAKEUP BASE"", "" '52 | Giorgio Armani UV 마스터 프라이머 SPF30/ PA+++, 모브 7만6천원대."", "" '‘베이스 장인’ 아르마니의 프라이머가 SSG닷컴 판매 1위를 기록했다. 모공을 메우고 칙칙한 피부톤을 정돈해 다음 단계의 메이크업을 보다 완벽하게 연출해준다."", "" ' "", "" 'CHICOR • HOT K-BEAUTY CUSHION FOUNDATION"", "" '53 | Jung Saem Mool 에센셜 스킨 누더 쿠션 4만2천원."", "" '메이크업 아티스트의 세심한 설계 덕분일까? 2년 연속 판매 1위를 한 정샘물 쿠션 파운데이션. 피부 겉은 매끈하고 속은 촉촉하게 연출해주는 마무리감이 많은 이들이 찾는 이유다."", "" ' "", "" 'BAZAAR LOVES"", "" '54 | Mac 프렙+프라임 픽스 플러스 3만5천원대."", "" '마스크 착용으로 메이크업 픽서가 또 하나의 필수품으로 자리한 요즘. 맥의 스프레이 픽서가 에디터, 메이크업 아티스트 등의 지지를 받으며 ‘바자 뷰티 핫 100’에 선정됐다."", "" ' "", "" 'CHICOR • HOT BRAND"", "" '55 | Ges Gep 매트 립코튼, 레드머로더 1만9천원."", "" '시코르 매출 톱 3 안에 랭크된 제스젭의 리퀴드 립스틱. 레드머로더는 피부톤에 상관없이 누구에게나 어울리는 말린 장미 컬러로 베스트 아이템이다."", "" ' "", "" 'BAZAAR LOVES"", "" '56 | Nars 블러쉬, 섹스어필 4만원대. "", "" '강렬한 이름과 달리 청순하고 부드러운 컬러가 모든 피부톤에 잘 어울려 많은 이들의 지지를 받는다. 〈바자〉가 사랑하는 블러셔로 선정되며 100위 안에 들었다."", "" ' "", "" 'CHICOR • HOT K-BEAUTY"", "" '57 | Rom&nd 제로 매트 립스틱, 올 댓 재즈 1만2천원."", "" '시코르의 국내 브랜드 중 가장 높은 매출을 기록한 롬앤. 특히 제로 매트 립스틱은 이름값을 제대로 한다. 0g의 가벼움과 ‘착붙’하는 밀착력으로 브랜드 대표 아이템으로 자리했다."", "" ' "", "" 'CHICOR • HOT SNS BEAUTY"", "" '"", "" '58 | LAKA 저스트 아이팔레트, 프레시 2만5천원."", "" '한국 최초의 젠더뉴트럴 브랜드, 라카의 모든 활동에는 무리함 없는 열심이 있고, 강요하지 않는 심지가 엿보인다. SNS상에서도 직접적으로 제품의 장점을 말하기보다 우회적인 이미지에 시적인 카피를 붙이길 좋아한다. 이런 라카의 뉴트럴 감성을 고스란히 담아낸 것이 바로 저스트 아이팔레트다. 무심하게 섞어도 절묘하게 어우러지도록 설계한 4가지 컬러가 ‘곰손’도 ‘금손’으로 만들어준다. 뷰티 크리에이터 사이에서는 “실패 없는 팔레트”로 입소문 난 제품. 〈바자〉가 특히 추천하는 컬러는 프레시다."", "" ' "", "" 'CHICOR • HOT CONTOUR"", "" '"", "" '59 | HINCE 트루 디멘션 래디언스 밤, 라이트 2만9천원."", "" '동시대적 인디 감성으로 론칭과 동시에 밀레니얼들의 파우치를 점령한 힌스. 그중에서도 트루 디멘션 래디언스 밤은 끈적임 없이 얇게 밀착돼 마치 피부 속부터 차오르는 듯한 광채를 연출해주는 스틱 하이라이터다. 자연스럽게 피부가 좋아 보이는 속광 효과가 뛰어나 얼굴을 입체적으로 만들어주는 플러스 컨투어링에 제격이다. T존은 물론 치크, 아이, 립까지 자연스러운 광채가 필요한 곳은 어디든 덧발라 사용할 수 있다. 베스트 컬러는 투명한 빛을 더하는 #라이트."", "" ' "", "" 'CHICOR • HOT GLOBAL CUSHION FOUNDATION"", "" '"", "" '60 | Nars 아쿠아 글로우 쿠션 파운데이션 SPF23/ PA++ 6만3천원. "", "" '새로운 쿠션의 위협에도 굳건히 1위 자리를 지키고 있는 제품. 광이 지나치지 않으면서 은은하고, 커버력도 리퀴드 파운데이션 못지않아 마니아 층이 두텁다."", "" ' "", "" 'CHICOR • HOT LIP LACQUER"", "" '61 | Hera 센슈얼 파우더 매트, 팜파스 3만5천원대. "", "" '매트 제형이 유독 인기를 끌던 한 해. 헤라 역시 출사표를 던졌고, 판매 1위라는 성적표를 받았다. 부드러운 컬러와 질감이 우수하다는 평을 받는다."", "" ' "", "" 'SSG.COM • HOT EYEBROW"", "" '62 | Shu Uemura 하드 포뮬라 3만4천원대. "", "" '레전드라 불리는 데는 이유가 있는 법. 출시부터 지금까지 꾸준히 사랑받으며 독보적인 존재임을 증명했다. 오크 브라운, 버건디 등 4가지 컬러가 추가돼 선택의 폭이 넓어지기까지."", "" ' "", "" 'CHICOR & SSG.COM • HOT LIPSTICK"", "" '63 | Mac 파우더 키스 립스틱, 디보티드 투 칠리 3만1천원대. "", "" '바르지 않은 듯 가볍고, 건조하지 않은 매트 제형으로 출시 이후 품절 대란을 일으킨 화제의 아이템. 맥의 아이코닉한 제품으로 급부상하며 시코르, SSG닷컴을 모두 석권했다."", "" ' "", "" 'SSG.COM • HOT MASCARA"", "" '64 | Clinique 래쉬 파워 마스카라 3만4천원. "", "" '얇은 솔이 짧은 속눈썹까지 놓치지 않는다. 게다가 자연스러운 컬링 효과를 함께 선물해 속눈썹 콤플렉스를 단번에 해결한다. SSG닷컴에서 3년 연속 판매 1위를 기록한 제품."", "" ' "", "" 'CHICOR • HOT BLUSHER"", "" '65 | Naming 플러피 파우더 블러셔, 야미 1만5천원. "", "" '밀레니얼 세대의 감성을 제대로 담은 신규 브랜드의 강세가 돋보이는 가운데, 네이밍 역시 그중 하나다. 맑게 물들인 듯 볼에 색을 입히는 파우더 블러시가 인기 제품이다."", "" ' "", "" 'SSG.COM • HOT LIP LACQUER"", "" '66 | Yves Saint Laurent 베르니 아 레브르 워터 스테인, 602 바그 드 루쥬 4만6천원. "", "" '건조해서 립스틱조차 제대로 바르지 못했다는 이들에게 구원투수가 된 제품. 특히 마스크에 묻지 않고 오랫동안 색이 유지돼 요즘 같은 때에 더욱 빛을 발한다."", "" ' "", "" 'CHICOR & SSG.COM • HOT POWDER"", "" '67 | Make Up For Ever 울트라 HD 프레스드 파우더 5만4천원대. "", "" '유튜버 등이 마스크에 묻지 않는 베이스를 시연할 때 꼭 사용하는 제품. 메이크업이 무거워지지 않으면서 완벽히 고정된다."", "" ' "", "" 'CHICOR & SSG.COM • HOT CONCEALER"", "" '68 | Nars 래디언트 크리미 컨실러 4만원."", "" '나스 아쿠아 글로우 쿠션과 함께 왕좌의 자리를 굳건히 지키고 있는 나스 컨실러. 3년 연속, 시코르와 SSG닷컴에서 최고 판매를 달성했다."", "" '"", "" '"", "" 'SSG.COM • HOT GLOBAL CUSHION FOUNDATION"", "" '69 | Yves Saint Laurent 르 쿠션 엉크르 드 뽀 8만9천원. "", "" '럭셔리 쿠션의 1인자라고 할 수 있는 입생로랑 쿠션이 더욱 예뻐졌다. 고급스러운 가죽 패키지와 강력해진 제품력으로 내년 쿠션 부문도 1위가 예견된다.  "", "" ' "", "" 'SSG.COM • HOT TINTED LIP BALM & SHINSEGAE • HOT BRAND"", "" '70 | Dior 디올 어딕트 립 글로우 컬러 어웨이크닝 립밤, 001 핑크 4만4천원대."", "" '원조 국민 립밤으로 통하는 디올 립 글로우 핑크 컬러가 올해도 1위를 차지했다. 더불어 신세계백화점에서 높은 매출을 기록하며 2관왕을 기록했다.  "", "" ' "", "" 'SSG.COM • HOT EYELINER"", "" '71 | Bobbi Brown 롱웨어 젤 아이라이너 3만9천원."", "" 'SSG닷컴 1위 아이라이너. ‘쉽게 번지지 않는다’ ‘그리기 쉽다’ ‘눈에 자극이 적다’ ‘수정 화장이 필요 없다’ 등 사랑받는 아이라이너의 조건을 모두 충족한다."", "" ' "", "" 'SSG.COM • HOT CONTOUR"", "" '72 | LAURA MERCIER 매트 래디언스 베이크드 파우더 하이라이트 6만1천원대. "", "" '고급스러운 펄감이 피부에 미묘하고 자연스러운 광채를 선사해 ‘나 이상의 나’를 연출해준다. 피부 사이사이 새틴 광을 심어 놓은 듯, 우아한 크림 광채가 뿜어져 나와 ‘꾸안꾸’를 위한 비밀 병기로 사랑받고 있다. 마치 액체 타입 하이라이터를 바른 듯 즉각적으로 촉촉하고 윤기 있게 마무리되는 자연스러움이 특징. SSG닷컴에서 3연속 수상을 달성한 제품이다."", "" ' "", "" 'BAZAAR LOVES"", "" '73 | Giorgio Armani 립 마에스트로, 402 트루 레드 4만7천원대. "", "" '슥슥 바르기만 해도 결점 없는 입술을 연출해 에디터들의 추천 아이템으로 꼽히는 아르마니 립 마에스트로. ‘촉촉한 매트 틴트’의 원조템이다."", "" ' "", "" 'CHICOR • HOT EYELINER"", "" '74 | Stila 스테이 올 데이 워터프루프 리퀴드 아이라이너 2만8천원. "", "" '단단하지만 유연성 있는 붓펜으로 초보자도 쉽게 아이라인을 그릴 수 있다. 무엇보다 빠르게 마르고 잘 번지지 않는다."", "" ' "", "" 'SSG.COM • HOT EYESHADOW"", "" '75 | Bobbi Brown 아이섀도우, #14 토스트 3만7천원대."", "" '부담 없는 라테 컬러로 구성돼 베이스부터 포인트 메이크업까지 다방면으로 활용할 수 있다. 파우더 타입이지만 가루 날림이 적다."", "" ' "", "" 'SSG.COM • HOT BLUSHER"", "" '76 | Clinique 치크 팝, 05 누드 팝 3만2천원대. "", "" '부드러운 리퀴드 포뮬러를 천천히 베이킹해 새로운 파우더 제형으로 만든 치크 팝. 실크처럼 부드럽게 발리면서 텁텁하지 않아 오랫동안 사랑받고 있다."", "" ' "", "" 'CHICOR • HOT MASCARA"", "" '77 | Too Faced 베러 댄 섹스 마스카라 3만1천원. "", "" '미국 프레스티지 시장의 판매 1위 마스카라가 국내 시코르까지 점령했다. 볼륨을 높이는 데 최적화된 브러시와 딥 블랙 피그먼트가 풍성한 속눈썹을 연출한다."", "" ' "", "" 'CHICOR • HOT BRAND"", "" '78 | Dear Dahlia 블루밍 에디션 시크릿 가든 팔레트, 티 파티 5만2천원. "", "" '시코르 입점 브랜드 중 전체 매출 3위 안에 들며 대세를 입증한 디어달리아의 베스트 아이템. 달콤하고 따뜻한 컬러로 구성된 아이&치크 팔레트로 생기 넘치는 룩을 완성한다."", "" ' "", "" '16SHARE"", "" 'Keyword"", "" '바자"", "" '뷰티 핫100"", "" '신세계백화점"", "" 'SSG닷컴"", "" '시코르"", "" '추천"", "" '클렌저"", "" '스킨케어"", "" '메이크업"", "" '바디"", "" '헤어"", "" '케어"", "" '뷰티 디바이스"", "" 'Credit"", "" '에디터/ 정혜미，백지수(프리랜서)"", "" '사진/ 정원영"", "" '웹디자이너/ 김유진"", "" 'Weekly Hot Issue"", "" '조 바이든보다 핫한 그녀, 카멀라 해리스는 누구?"", "" '신민아의 홀리데이 무드"", "" '청정한 연말 모임을 위한 #프라이빗 다이닝"", "" '스웨트셔츠 하나면 어디든 갈 수 있어 #원마일룩"", "" 'Bazaar Brand"", "" '이하늬의 완벽한 홈 시네마"", "" '01234"", "" 'Beauty News"", "" '하퍼스 바자와 옹성우, 라메르가 만날 경우의 수"", "" '마스크 트러블로 고민이라면?"", "" '마스크 생활로 민감해진 피부 탈출기"", "" '마스크 잘 버리고 있나요?"", "" '사용한 마스크도 잘 버렸는지 다시 보자!"", "" '0123"", "" 'Recommend"", "" '내가 수지라면? #남주혁 vs #김선호 둘 중 당신의 선택은?"", "" '드라마 <스타트업> 속 주인공들의 얽히고 설킨 삼각 로맨스가 화제다. 정반..."", "" '지속가능한 제품도 이렇게 스타일리시하다!"", "" '지속가능한 제품의 착한 매력, <바자> 에디터들의 선택은?"", "" '아직도 초장에 찍어 먹니? 미식가들을 사로잡은 굴맛집 #오이스터바"", "" '초장에 찍어 먹던 굴과는 차원이 다르다. 미처 몰랐던 굴의 새로운 매력에 ..."", "" '마스크 트러블로 고민이라면?"", "" '피부 컨디션을 스스로 회복하는 힘을 길러주는 세럼.']""]"|0|2|-
B|D|BEAUTY|EXCLUSIVE! 톱 모델 지젤번천이 전해 온 환경 운동가로서의 신념...|https://www.harpersbazaar.co.kr/article/49123|2020.09.29|"["" 'EXCLUSIVE! 톱 모델 지젤번천이 전해 온 환경 운동가로서의 신념과 나이에 대한 생각"", "" '디올 스킨케어의 토탈 안티에이징 라인, 캡춰 토탈의 새로운 캠페인과 함께한 모델 지젤 번천. 환경운동가로서의 신념, 라이프스타일, 나이에 관한 생각들을 전해왔다."", "" 'BYBAZAAR2020.09.29"", "" '"", "" '"", ' ""GISELE BUNCHEN\'S BELIEF"", \'', "" '새로운 캡춰 토탈 캠페인에 함께했어요. 이전보다 더욱 강인하고 확신에 찬 듯 보이는데, 달라진 캡춰 토탈 우먼의 모습이 반영됐나요?"", "" '9월에 공개된 캡춰 토탈 캠페인은 현대여성이 지닌 강인함을 담았어요. 우리는 삶 속에서 끊임없이 자신을 발견하고 발전하기 위해 노력해요. 이 과정 중에 진정한 자아를 찾고 성장해야 할 부분에 대해 고민하죠. 새로워진 캡춰 토탈과 함께하는 이번 여정에서는 자신을 사랑하는 내면의 강인함이 자신감과 외적인 아름다움에 얼마나 긍정적인 영향을 미치는지 확인할 수 있어요. 우리는 여성으로서 무한한 잠재력과 강인함 그리고 시간이 지나도 변하지 않는 눈부신 아름다움을 가지고 있죠."", "" '환경운동가로도 활약 중이에요. 뷰티 분야에서 환경 보호를 위해 해야 할 역할은 무엇이라고 생각하나요?"", "" '자연은 무한한 영감의 원천이에요. 가장 순수한 형태의 아름다움이라고 할 수 있죠. 고요한 호수, 울창한 숲, 장엄한 산맥이나 드넓은 바다는 자연이 선사하는 아름다움이 단순하지만 얼마나 강력한지를 잘 보여줘요. 그리고 그 놀라운 힘은 우리 건강과 아름다움을 위해 없어서는 안 되는 요소이기도 하죠. 그래서 우리는 반드시 자연을 보호해야 해요. 뷰티 분야에서는 자연에서 얻은 원료를 현명하게 사용하고, 환경을 존중해야 하고요. 다양한 브랜드가 재활용 소재와 식물성 잉크를 사용하고 플라스틱 사용을 제한하는 방식으로 환경에 미치는 영향을 줄이기 시작했어요. 앞으로도 계속해서 인류와 자연 모두에 공헌하는 지속가능한 관행을 찾아 나섰으면 좋겠어요."", "" '디올 뷰티가 전개하는 ‘의식 있는 아름다움’에 대한 생각은?"", "" '의식 있는 아름다움이란, 나의 행동이 환경과 건강에 얼마나 큰 영향을 미치는지 이해하는 것이라고 생각해요. 디올은 글로벌 뷰티 브랜드로서 브랜드가 미치는 긍정적인 영향력에 집중하죠. 디올 뷰티의 경우 꽃을 재배할 때 화학 비료를 쓰지 않고 친환경 패키지를 적용하는 등 자연 유래 성분에 대한 끊임없는 연구와 이를 현명하게 담아내는 방법을 찾기 위해 노력하고 있어요. 전 환경을 먼저 생각하고 지속가능한 관행을 따르며 동일한 가치를 공유하는 브랜드를 지지해요. 이것이 제가 디올 캡춰 토탈 스킨케어의 글로벌 뮤즈로서 브랜드와 동일한 철학을 유지하는 부분이기도 합니다."", "" '코로나19로 달라진 관념이 있나요?"", "" '건강을 몸과 마음, 영혼을 모두 아우르는 표현이라고 생각했는데, 이 기간 동안 변수가 너무 많았어요. 우리는 주변 환경을 통제할 수 없잖아요. 그래서 제 자신과 가족, 주변을 더 많이 사랑하고 공감하고 이해하려고 노력했어요. 그건 제가 통제할 수 있는 일이니까요. 저와 제 가족은 더 나은 사람이 되고 많은 일에 도전하는 기회로 삼고 있어요. 모든 사람은 변화를 받아들이고 실행할 능력이 충분해요. 그렇게 삶을 이끌어가는 과정에서 긍정과 포용의 힘을 느끼고 있어요."", "" ' "", "" 'Dior 캡춰 토탈 쎌(C.E.L.L.) 에너지 슈퍼 포텐트 세럼 피부에 건강한 빛과 영양을 채워주는 토탈 안티에이징 세럼. 나이가 들면 잃는 피부 에너지를 네 가지 꽃이 시너지를 내며 끌어올린다. 91% 자연 유래 성분*을 담아 순하고, 재활용이 가능한 유리를 사용했다. 30ml 11만5천원대, 50ml 15만9천원대. *자연유래성분의 비율은 ISO 16128 기준."", "" '휴식이 필요하다고 느낄 때 즐겨 하는 셀프 케어 방법을 소개해주세요."", "" '마음 챙김 명상은 제 삶을 명확하게 만들고, 평온과 평화를 가져다줘요. 몇 년 전에 ‘프라나야마 호흡법’을 접하게 되었는데 인생을 바꾸는 경험이었어요. 호흡에 몰두해서 중심을 찾고 스스로를 돌아볼 수 있었죠. 마음이 평온해지면 내면의 목소리에 집중해 몸과 영혼이 무엇을 갈구하는지 파악할 수 있어요. 자연 속에서 보내는 시간 역시 영혼을 채우고 활력을 충전하는 데 도움이 돼요."", "" '과거의 자신에게 하고 싶은 조언이 있다면?"", "" '“적을수록 풍요롭다.” 어머니께서 제게 해주신 조언이에요. 삶의 매 순간 단 한 번도 잊어본 적이 없죠. 지금까지 살아오면서 아름다움은 내면에서 시작되고, 제 안의 감정이 결국에는 외면으로 드러나게 된다는 것을 깨달았어요. 아름다움에 대해 제가 할 수 있는 최고의 조언은 자신에게 맞는 것을 찾으라는 거예요. 사람은 모두 달라서 다른 누구도 아닌 자신에게 잘 맞고 스스로에게 가장 이상적이어야 해요. 전 ‘캡춰 토탈 슈퍼 포텐트 세럼’과 같이 자연 유래 성분을 최대로 담아 피부에 탄력과 건강함을 채워주는 제품에 매력을 느껴요."", "" '자신에게 맞는 3단계 뷰티 루틴을 만든다면?"", "" '제 뷰티 루틴은 실제로도 간단해요. 아침에는 정신이 없거든요. 일어나서 요가나 명상을 한 다음 아이들을 깨워요. 그래서 메이크업할 시간이 별로 없죠. 매일 아침 세안을 하고 모이스처라이저를 발라요. 그리고 캡춰 토탈 슈퍼 포텐트 세럼을 잊지 않고 사용하죠. 바쁜 일상을 보내는 사람들에게 피부 탄력과 건강한 광채를 채우는 안티에이징 세럼을 바르는 것은 가장 간단하면서도 효과적이고 이상적인 방법이에요."", "" ' "", "" '콘텐츠가 보이지 않으세요? Instagram에서 보기"", "" '일주일 동안 사용해본 느낌은 어땠나요? 수개월을 사용한 후에는요?"", "" '캡춰 토탈 슈퍼 포텐트 세럼은 정말이지 놀라워요. 피부에 부담을 주지 않고 필요로 하는 에너지와 영양을 공급해주거든요. 사용 후 빠른 시간 안에 그 효과를 확인할 수 있었어요. 광채와 촉촉함, 피부 탄력이 되살아난 것을 경험할 수 있었죠. 지난 수 개월간 작은 변화를 줬을 뿐인데 피부에 건강한 빛이 차 오른 것을 느낄 수 있었어요."", "" '노화에 대한 당신의 생각이 궁금해요. 나이가 드는 건 어떤 의미인가요?"", "" '나이를 먹는다는 것은 삶의 섭리이고, 그렇기 때문에 아름답지만 반대로 도전하고 싶은 마음이 들기도 해요. 바라보는 시선에 따라 달라지죠. 우리는 다양한 삶의 경험을 거치면서 자신의 모습을 갖추어가요. 매년 새로운 것들을 배워가고 삶을 통해 습득한 도구를 사용해서 세상에 긍정적인 영향을 미칠 기회를 가질 수 있다는 사실에 감사해요."", "" '많은 여성들이 나이 드는 걸 두려워해요. 지젤 번천만의 안티에이징 팁을 전한다면?"", "" '피부를 가꾸고 건강을 지키는 것은 나이와는 무관해요. 시간이 흐른 뒤에도 건강한 삶을 유지하려면 어렸을 때부터 관리해야 하니까요. 물을 많이 마시고 균형 있는 식습관을 지키는 것만으로도 큰 도움이 될 수 있어요. 그리고 어머니가 알려주는 스킨케어 팁을 경청하세요. 제가 들은 최고의 조언은 “단순한 것에 집중하라. 자신에게 잘 맞는 안티에이징 제품이면 하나만으로 충분하다.”는 조언이에요."", "" ' "", "" '0SHARE"", "" 'Keyword"", "" 'GISELE BUNCHEN"", "" 'Dior"", "" '지젤번천"", "" '모델"", "" '환경 운동가"", "" '환경"", "" '재활용"", "" '디올"", "" '스킨케어"", "" '세럼"", "" '홈케어"", "" 'Credit"", "" '']""]"|0|2|-
